Year	Zone	Date	Tow_number	Lat	Lon	Commercial_count	Commercial_weight	Commercial345_count	Commercial345__weight	Area_swept	Zone_date_tow	Depth	Temperature	grid	intended grid	Tow_quality	boat	primary_or_alternate	Station ID	minilog file	esonar file	Headline num	Tilt num	depth (fathoms)	females	males	total count
2015	Zone12	16/08/2015	9	47.864238	-65.48785	5	3.193500778	1	0.46015384	1911	Zone12-16/08/2015-9	60.3504	0.6	AR01	AR01	1	JM	P	4	bin6385.180	GP004F	C8049GP004F.073	H0661GP004F.029	33	46	28	74
2015	Zone12	16/08/2015	10	47.892395	-65.209413	7	6.186707398	1	0.616171312	2368	Zone12-16/08/2015-10	69.4944	0.6	AR02	AR02	1	JM	P	6	bin6385.181	GP006F	C8049GP006F.074	H0661GP006F.030	38	6	18	24
2015	Zone12	16/08/2015	11	47.894973	-65.139827	6	5.062424687	0	0	1908	Zone12-16/08/2015-11	76.8096	0.6	AR03	AR03	1	JM	P	8	bin6385.182	GP008F	C8049GP008F.075	H0661GP008F.031	42	10	37	47
2015	Zone12	17/08/2015	1	47.88665	-64.990643	5	3.663142665	1	0.757123389	2450	Zone12-17/08/2015-1	47.5488	0.4	AR04	AR04	1	JM	P	9	bin6385.183	GP009F	C8049GP009F.076	H0661GP009F.032	26	64	122	186
2015	Zone12	07/08/2015	7	47.813768	-64.165578	6	3.508261815	6	3.508261815	2010	Zone12-07/08/2015-7	58.5216	3.1	AR08	AR08	1	JM	P	31	bin6385.165	GP031F	C8049GP031F.058	H0661GP031F.014	32	1	24	25
2015	Zone12	07/08/2015	6	47.824175	-64.024298	3	1.854487476	2	1.01592003	2482	Zone12-07/08/2015-6	87.7824	0.6	AR09	AR09	1	JM	P	41	bin6385.164	GP041F	C8049GP041F.057	H0661GP041F.013	48	95	19	114
2015	Zone12	18/09/2015	5	47.824355	-63.873	6	3.573228526	5	2.846858715	3707	Zone12-18/09/2015-5	82.296	0.9	AR10	AR10	1	JM	P	51	bin6387.080	GP051F	C8053GP051F.011	H0661GP051F.292	45	82	25	107
2015	Zone12	18/09/2015	6	47.907263	-63.707795	1	0.407451903	1	0.407451903	2890	Zone12-18/09/2015-6	67.6656	0.7	AR11	AR11	1	JM	P	69	bin6387.081	GP069F	C8053GP069F.012	H0661GP069F.293	37	5	2	7
2015	Zone12	18/09/2015	10	47.861807	-63.545998	1	1.005194118	0	0	3593	Zone12-18/09/2015-10	64.008	0.6	AR12	AR12	3	JM	A1	92	bin6387.085	GP092A1	C8053GP092A1.016	H0661GP092A1.297	35	2	23	25
2015	Zone12	18/09/2015	11	47.832555	-63.335713	10	4.843153157	3	1.581460128	3700	Zone12-18/09/2015-11	76.8096	0.2	AR13	AR13	1	JM	P	110	bin6387.086	GP110F	C8054GP110F.001	H0661GP110F.298	42	11	27	38
2015	Zone12	23/09/2015	4	47.809977	-63.147652	5	2.472269235	4	2.038145546	3809	Zone12-23/09/2015-4	73.152	0.6	AR14	AR14	1	JM	P	135	bin6387.109	GP135F	C8054GP135F.025	H0661GP135F.321	40	20	42	62
2015	Zone12	23/09/2015	3	47.883435	-63.131128	4	2.180934063	1	0.430941782	3101	Zone12-23/09/2015-3	69.4944	0.2	AR15	AR15	1	JM	P	136	bin6387.108	GP136F	C8054GP136F.024	H0661GP136F.320	38	29	60	89
2015	Zone12	19/09/2015	5	47.852058	-62.847515	38	20.6836133	20	10.86998299	3770	Zone12-19/09/2015-5	76.8096	0.6	AR16	AR16	1	JM	P	168	bin6387.091	GP168F	C8054GP168F.007	H0661GP168F.303	42	66	103	169
2015	Zone12	19/09/2015	4	47.840108	-62.729703	10	5.904050501	8	4.259646136	3248	Zone12-19/09/2015-4	69.4944	0.7	AR17	AR17	1	JM	P	178	bin6387.090	GP178F	C8054GP178F.006	H0661GP178F.302	38	21	32	53
2015	Zone12	22/09/2015	2	47.913987	-62.587713	2	0.826821712	2	0.826821712	2483	Zone12-22/09/2015-2	64.008	0.1	AR18	AR18	1	JM	P	193	bin6387.095	GP193F	C8054GP193F.011	H0661GP193F.307	35	18	49	67
2015	Zone12	22/09/2015	3	47.910688	-62.427527	15	7.791614339	10	5.124278756	2951	Zone12-22/09/2015-3	73.152	0.4	AR19	AR19	1	JM	P	209	bin6387.096	GP209F	C8054GP209F.012	H0661GP209F.308	40	70	35	105
2015	Zone12	26/07/2015	8	47.837718	-62.271958	3	1.499801636	3	1.499801636	2809	Zone12-26/07/2015-8	60.3504	-0.1	AR20	AR20	1	JM	P	223	bin6385.074	GP223F	C7812GP223F.017	H0615GP223F.021	33	17	25	42
2015	Zone12	26/07/2015	6	47.867265	-61.982658	4	2.562538594	0	0	2560	Zone12-26/07/2015-6	51.2064	0.4	AR21	AR21	1	JM	P	247	bin6385.072	GP247F	C7812GP247F.013	H0615GP247F.019	28	35	48	83
2015	Zone12	23/07/2015	5	47.86527	-61.909397	14	8.787029102	0	0	2062	Zone12-23/07/2015-5	51.2064	0.2	AR22	AR22	1	JM	P	258	bin6385.050	GP258F	C7671GP258F.450	H0499GP258F.043	28	10	74	84
2015	Zone12	23/07/2015	6	47.871918	-61.618368	0	0	0	0	2324	Zone12-23/07/2015-6	51.2064	-0.1	AR23	AR23	1	JM	P	281	bin6385.051	GP281F	C7671GP281F.451	H0606GP281F.001	28	0	0	0
2015	Zone12	10/07/2015	3	47.901602	-61.39152	0	0	0	0	1785	Zone12-10/07/2015-3	53.0352	0.1	AR25	AR25	3	JM	A1	300	bin6385.010	GP300A1	C7671GP300A1.410	H0499GP300A1.003	29	0	0	0
2015	ZoneF 	10/07/2015	1	47.894992	-61.08215	0	0	0	0	2707	ZoneF-10/07/2015-1	67.6656	-0.1	AR26	AR26	1	JM	P	315	bin6385.008	GP315F	C7671GP315F.408	H0499GP315F.001	37	8	21	29
2015	ZoneF 	09/07/2015	6	47.821193	-60.963673	1	0.459186738	0	0	2621	ZoneF-09/07/2015-6	60.3504	-0.4	AR27	AR27	1	JM	P	326	bin6385.005	GP326F	C7671GP326F.405	H0458GP326F.047	33	35	32	67
2015	ZoneF 	09/07/2015	7	47.830262	-60.902352	0	0	0	0	2698	ZoneF-09/07/2015-7	71.3232	-0.4	AR28	AR28	1	JM	P	331	bin6385.006	GP331F	C7671GP331F.406	H0458GP331F.047	39	10	34	44
2015	ZoneF 	09/07/2015	3	47.81038	-60.688323	0	0	0	0	1306	ZoneF-09/07/2015-3	192.024	5.3	AR29	AR29	1	JM	P	341	bin6385.002	GP341F	C7671GP341F.402	H0458GP341F.044	105	0	0	0
2015	Zone12	16/08/2015	3	47.975888	-65.624163	0	0	0	0	2752	Zone12-16/08/2015-3	45.72	1.6	AS00	AS00	1	JM	P	1	bin6385.174	GP001F	C8049GP001F.067	H0661GP001F.023	25	154	190	344
2015	Zone12	16/08/2015	5	47.917897	-65.516387	2	1.16983125	0	0	2426	Zone12-16/08/2015-5	47.5488	1	AS01	AS01	3	JM	A1	3	bin6385.176	GP003A1	C8049GP003A1.069	H0661GP003A1.025	26	9	17	26
2015	Zone12	16/08/2015	2	47.961823	-65.337967	6	5.601491119	0	0	2567	Zone12-16/08/2015-2	45.72	1	AS02	AS02	1	JM	P	5	bin6385.173	GP005F	C8049GP005F.066	H0661GP005F.022	25	335	386	721
2015	Zone12	16/08/2015	1	47.929113	-65.172272	12	8.044283692	3	1.907821412	2500	Zone12-16/08/2015-1	74.9808	0.8	AS03	AS03	1	JM	P	7	bin6385.172	GP007F	C8049GP007F.065	H0661GP007F.021	41	44	25	69
2015	Zone12	17/08/2015	4	47.952323	-65.015197	7	5.398331849	0	0	2127	Zone12-17/08/2015-4	78.6384	0.8	AS04	AS04	3	JM	A2	11	bin6385.186	GP011A2	C8049GP011A2.079	H0661GP011A2.035	43	14	60	74
2015	Zone12	07/08/2015	8	47.946997	-64.054075	1	0.358763005	1	0.358763005	3178	Zone12-07/08/2015-8	58.5216	1.6	AS09	AS09	1	JM	P	39	bin6385.166	GP039F	C8049GP039F.059	H0661GP039F.015	32	2	19	21
2015	Zone12	07/08/2015	9	47.938595	-63.96345	3	1.251557591	2	0.732319959	2513	Zone12-07/08/2015-9	91.44	0.8	AS10	AS10	1	JM	P	45	bin6385.167	GP045F	C8049GP045F.060	H0661GP045F.016	50	68	58	126
2015	Zone12	14/09/2015	4	47.990527	-63.76894	2	1.365277103	1	0.6704498	3035	Zone12-14/09/2015-4	96.9264	1.2	AS11	AS11	1	JM	P	62	bin6387.065	GP062F	C8049GP062F.191	H0661GP062F.277	53	0	39	39
2015	Zone12	18/09/2015	7	47.980295	-63.537423	5	3.395582608	1	0.36902328	4060	Zone12-18/09/2015-7	76.8096	0.7	AS12	AS12	1	JM	P	87	bin6387.082	GP087F	C8053GP087F.013	H0661GP087F.294	42	17	11	28
2015	Zone12	18/09/2015	8	47.981405	-63.419528	0	0	0	0	3946	Zone12-18/09/2015-8	76.8096	0.7	AS13	AS13	1	JM	P	100	bin6387.083	GP100F	C8053GP100F.014	H0661GP100F.295	42	12	5	17
2015	Zone12	23/09/2015	2	47.927422	-63.189797	4	2.21443323	1	0.554216278	2604	Zone12-23/09/2015-2	64.008	0.1	AS14	AS14	1	JM	P	129	bin6387.107	GP129F	C8054GP129F.023	H0661GP129F.319	35	8	28	36
2015	Zone12	23/09/2015	1	47.936675	-63.065012	5	3.059640919	1	0.580663787	2572	Zone12-23/09/2015-1	62.1792	0.2	AS15	AS15	1	JM	P	144	bin6387.106	GP144F	C8054GP144F.022	H0661GP144F.318	34	21	67	88
2015	Zone12	08/09/2015	2	48.030557	-62.809002	6	2.946004342	6	2.946004342	3625	Zone12-08/09/2015-2	80.4672	0.2	AS16	AS16	1	JM	P	172	bin6387.029	GP172F	C8049GP172F.155	H0661GP172F.241	44	19	21	40
2015	Zone12	22/09/2015	1	48.022778	-62.675207	14	7.687971031	8	4.064253491	3346	Zone12-22/09/2015-1	85.9536	0.7	AS17	AS17	1	JM	P	183	bin6387.094	GP183F	C8054GP183F.010	H0661GP183F.306	47	54	42	96
2015	Zone12	22/09/2015	4	47.989528	-62.466778	4	1.824845827	3	1.124337233	2715	Zone12-22/09/2015-4	67.6656	0.4	AS18	AS18	1	JM	P	204	bin6387.097	GP204F	C8054GP204F.013	H0661GP204F.309	37	34	32	66
2015	Zone12	22/09/2015	5	48.035357	-62.373298	7	3.581864879	5	2.398691082	2710	Zone12-22/09/2015-5	80.4672	0.7	AS19	AS19	2	JM	P	218	bin6387.098	GP218F	C8054GP218F.014	H0661GP218F.310	44	191	27	218
2015	Zone12	26/07/2015	1	48.027267	-62.118728	0	0	0	0	3025	Zone12-26/07/2015-1	58.5216	-0.2	AS20	AS20	1	JM	P	236	bin6385.067	GP236F	C7812GP236F.008	H0615GP236F.014	32	2	1	3
2015	Zone12	26/07/2015	2	48.017863	-62.00804	1	0.357712757	1	0.357712757	3103	Zone12-26/07/2015-2	56.6928	0.1	AS21	AS21	1	JM	P	243	bin6385.068	GP243F	C7812GP243F.009	H0615GP243F.015	31	1	2	3
2015	Zone12	26/07/2015	5	47.983827	-61.913642	16	9.844557535	14	8.768294262	2829	Zone12-26/07/2015-5	58.5216	0.4	AS22	AS22	1	JM	P	257	bin6385.071	GP257F	C7812GP257F.012	H0615GP257F.018	32	73	33	106
2015	Zone12	23/07/2015	9	48.012628	-61.740667	3	1.805739251	2	1.067247777	2870	Zone12-23/07/2015-9	73.152	2.1	AS23	AS23	3	JM	A1	278	bin6385.054	GP278A1	C7671GP278A1.454	H0615GP278A1.001	40	37	67	104
2015	Zone12	23/07/2015	7	47.93764	-61.521953	0	0	0	0	2816	Zone12-23/07/2015-7	56.6928	0.2	AS24	AS24	1	JM	P	287	bin6385.052	GP287F	C7671GP287F.452	H0637GP287F.001	31	40	62	102
2015	Zone12	10/07/2015	5	48.000192	-61.317828	0	0	0	0	2974	Zone12-10/07/2015-5	64.008	-0.4	AS25	AS25	3	JM	A1	303	bin6385.012	GP303A1	C7671GP303A1.412	H0499GP303A1.005	35	0	0	0
2015	ZoneF 	10/07/2015	6	47.966787	-61.108365	1	0.413851825	1	0.413851825	2899	ZoneF-10/07/2015-6	82.296	-0.1	AS26	AS26	1	JM	P	313	bin6385.013	GP313F	C7671GP313F.413	H0499GP313F.006	45	38	28	66
2015	ZoneF 	09/07/2015	8	47.915328	-60.975357	0	0	0	0	2701	ZoneF-09/07/2015-8	85.9536	0.4	AS27	AS27	1	JM	P	324	bin6385.007	GP324F	C7671GP324F.407	H0458GP324F.049	47	51	15	66
2015	Zone12	17/08/2015	5	48.041388	-64.984313	6	3.279227447	4	1.63435553	2244	Zone12-17/08/2015-5	85.9536	1	AT04	AT04	1	JM	P	10	bin6385.187	GP010F	C8049GP010F.080	H0661GP010F.036	47	168	131	299
2015	Zone12	17/08/2015	6	48.067767	-64.771928	1	0.874148113	0	0	2191	Zone12-17/08/2015-6	84.1248	0.9	AT05	AT05	2	JM	P	12	bin6385.188	GP012F	C8049GP012F.081	H0661GP012F.037	46	4	54	58
2015	Zone12	17/08/2015	8	48.142937	-64.339603	0	0	0	0	1827	Zone12-17/08/2015-8	34.7472	8.2	AT07	AT07	3	JM	A1	15	bin6385.190	GP015A1	C8049GP015A1.083	H0661GP015A1.039	19	0	0	0
2025	Zone12														AT09												
2015	Zone12	14/09/2015	3	48.087692	-63.865457	6	3.806604679	0	0	3112	Zone12-14/09/2015-3	95.0976	1	AT10	AT10	1	JM	P	53	bin6387.064	GP053F	C8049GP053F.190	H0661GP053F.276	52	30	36	66
2015	Zone12	14/09/2015	2	48.117735	-63.819748	10	6.534409055	1	0.482922558	3802	Zone12-14/09/2015-2	91.44	1.2	AT11	AT11	1	JM	P	60	bin6387.063	GP060F	C8049GP060F.189	H0661GP060F.275	50	5	35	40
2015	Zone12	10/09/2015	8	48.117107	-63.581955	6	3.684110865	4	2.133914706	3666	Zone12-10/09/2015-8	91.44	1.3	AT12	AT12	1	JM	P	82	bin6387.047	GP082F	C8049GP082F.173	H0661GP082F.259	50	45	19	64
2015	Zone12	10/09/2015	7	48.134853	-63.406125	10	6.092806243	3	1.713123724	4044	Zone12-10/09/2015-7	109.728	0.9	AT13	AT13	1	JM	P	101	bin6387.046	GP101F	C8049GP101F.172	H0661GP101F.258	60	0	76	76
2015	Zone12	10/09/2015	6	48.066267	-63.26995	3	1.207975071	3	1.207975071	4055	Zone12-10/09/2015-6	76.8096	0.6	AT14	AT14	1	JM	P	118	bin6387.045	GP118F	C8049GP118F.171	H0661GP118F.257	42	6	36	42
2015	Zone12	08/09/2015	4	48.042043	-63.094305	0	0	0	0	3267	Zone12-08/09/2015-4	58.5216	0.2	AT15	AT15	1	JM	P	143	bin6387.031	GP143F	C8049GP143F.157	H0661GP143F.243	32	0	4	4
2015	Zone12	08/09/2015	3	48.069557	-62.918648	8	4.011587477	6	2.908480605	2808	Zone12-08/09/2015-3	65.8368	0.1	AT16	AT16	1	JM	P	157	bin6387.030	GP157F	C8049GP157F.156	H0661GP157F.242	36	14	23	37
2015	Zone12	22/09/2015	9	48.14622	-62.664402	10	5.339252868	8	4.162756531	3977	Zone12-22/09/2015-9	98.7552	1	AT17	AT17	1	JM	P	185	bin6387.102	GP185F	C8054GP185F.018	H0661GP185F.314	54	0	29	29
2015	Zone12	22/09/2015	7	48.06827	-62.499925	7	3.519026876	4	1.774751022	2680	Zone12-22/09/2015-7	60.3504	0.2	AT18	AT18	1	JM	P	200	bin6387.100	GP200F	C8054GP200F.016	H0661GP200F.312	33	5	39	44
2015	Zone12	22/09/2015	6	48.077895	-62.374547	9	4.931259675	5	2.659371979	3215	Zone12-22/09/2015-6	73.152	0.2	AT19	AT19	1	JM	P	217	bin6387.099	GP217F	C8054GP217F.015	H0661GP217F.311	40	46	47	93
2015	Zone12	25/07/2015	10	48.143497	-62.186165	9	4.855964178	9	4.855964178	2474	Zone12-25/07/2015-10	87.7824	1.8	AT20	AT20	1	JM	P	230	bin6385.066	GP230F	C7812GP230F.007	H0615GP230F.013	48	0	23	23
2015	Zone12	26/07/2015	3	48.041893	-61.955235	4	2.241923127	3	1.729407693	2970	Zone12-26/07/2015-3	60.3504	0.2	AT21	AT21	1	JM	P	249	bin6385.069	GP249F	C7812GP249F.010	H0615GP249F.016	33	39	13	52
2015	Zone12	26/07/2015	4	48.044265	-61.885488	15	8.474448228	15	8.474448228	2734	Zone12-26/07/2015-4	62.1792	0.4	AT22	AT22	1	JM	P	261	bin6385.070	GP261F	C7812GP261F.011	H0615GP261F.017	34	61	33	94
2015	Zone12	25/07/2015	1	48.039902	-61.62711	0	0	0	0	2906	Zone12-25/07/2015-1	64.008	1.6	AT23	AT23	3	JM	A1	273	bin6385.057	GP273A1	C7671GP273A1.457	H0615GP273A1.004	35	0	0	0
2015	Zone12	23/07/2015	10	48.042502	-61.459645	1	0.624634462	1	0.624634462	2726	Zone12-23/07/2015-10	69.4944	1	AT24	AT24	1	JM	P	290	bin6385.055	GP290F	C7671GP290F.455	H0615GP290F.002	38	4	9	13
2015	ZoneE 	10/07/2015	10	48.095212	-61.401432	0	0	0	0	2641	ZoneE-10/07/2015-10	96.9264	1.3	AT25	AT25	1	JM	P	295	bin6385.017	GP295F	C7671GP295F.417	H0499GP295F.010	53	1	3	4
2015	Zone12	10/07/2015	9	48.08148	-61.114847	0	0	0	0	2590	Zone12-10/07/2015-9	298.0944	5.9	AT26	AT26	2	JM	P	312	bin6385.016	GP312F	C7671GP312F.416	H0499GP312F.009	163	1	2	3
2015	Zone12	10/07/2015	7	48.032995	-61.022935	0	0	0	0	2151	Zone12-10/07/2015-7	285.2928	5.9	AT27	AT27	1	JM	P	320	bin6385.014	GP320F	C7671GP320F.414	H0499GP320F.007	156	2	6	8
2015	Zone12	17/08/2015	10	48.246473	-64.676342	2	1.641081422	0	0	1999	Zone12-17/08/2015-10	87.7824	0.9	AU06	AU06	1	JM	P	13	bin6385.192	GP013F	C8049GP013F.085	H0661GP013F.041	48	59	35	94
2015	Zone12	17/08/2015	9	48.237875	-64.423783	4	2.923667867	0	0	2253	Zone12-17/08/2015-9	102.4128	1.2	AU07	AU07	1	JM	P	17	bin6385.191	GP017F	C8049GP017F.084	H0661GP017F.040	56	28	10	38
2015	Zone12	18/08/2015	2	48.254065	-64.305947	11	8.712323148	2	0.985399516	2272	Zone12-18/08/2015-2	104.2416	1	AU08	AU08	1	JM	P	21	bin6385.195	GP021F	C8049GP021F.088	H0661GP021F.044	57	42	18	60
2015	Zone12	17/07/2015	7	48.240435	-64.071053	0	0	0	0	3120	Zone12-17/07/2015-7	62.1792	0.7	AU09	AU09	1	JM	P	37	bin6385.027	GP037F	C7671GP037F.427	H0499GP037F.020	34	3	3	6
2015	Zone12	14/09/2015	1	48.150493	-63.854652	0	0	0	0	3446	Zone12-14/09/2015-1	71.3232	0.9	AU10	AU10	1	JM	P	55	bin6387.062	GP055F	C8049GP055F.188	H0661GP055F.274	39	0	1	1
2015	Zone12	10/09/2015	10	48.187187	-63.703505	8	4.683511451	1	0.406434176	3033	Zone12-10/09/2015-10	104.2416	1.5	AU11	AU11	1	JM	P	71	bin6387.049	GP071F	C8049GP071F.175	H0661GP071F.261	57	1	25	26
2015	Zone12	10/09/2015	9	48.2383	-63.647062	2	1.181520051	1	0.49197918	3877	Zone12-10/09/2015-9	98.7552	1.5	AU12	AU12	1	JM	P	75	bin6387.048	GP075F	C8049GP075F.174	H0661GP075F.260	54	25	7	32
2015	Zone12	10/09/2015	4	48.215228	-63.313662	4	1.948492181	1	0.505263006	4004	Zone12-10/09/2015-4	95.0976	0.6	AU13	AU13	1	JM	P	114	bin6387.043	GP114F	C8049GP114F.169	H0661GP114F.255	52	1	30	31
2015	Zone12	10/09/2015	5	48.152513	-63.204803	4	2.432486806	2	1.031777151	2972	Zone12-10/09/2015-5	73.152	0.2	AT14	AU14	1	JM	P	126	bin6387.044	GP126F	C8049GP126F.170	H0661GP126F.256	40	16	49	65
2015	Zone12	22/09/2015	12	48.206933	-62.967697	4	1.984865395	3	1.527333343	3186	Zone12-22/09/2015-12	73.152	0.4	AU15	AU15	2	JM	P	153	bin6387.105	GP153F	C8054GP153F.021	H0661GP153F.317	40	26	20	46
2015	Zone12	22/09/2015	11	48.180547	-62.841417	7	4.128622858	6	3.666530677	3290	Zone12-22/09/2015-11	74.9808	0.2	AU16	AU16	1	JM	P	169	bin6387.104	GP169F	C8054GP169F.020	H0661GP169F.316	41	9	15	24
2015	Zone12	22/09/2015	10	48.192492	-62.685682	5	2.462497265	5	2.462497265	3882	Zone12-22/09/2015-10	98.7552	0.7	AU17	AU17	1	JM	P	180	bin6387.103	GP180F	C8054GP180F.019	H0661GP180F.315	54	4	13	17
2015	Zone12	22/09/2015	8	48.181855	-62.499772	3	1.986370803	2	1.015964337	3003	Zone12-22/09/2015-8	71.3232	0.7	AU18	AU18	2	JM	P	201	bin6387.101	GP201F	C8054GP201F.017	H0661GP201F.313	39	3	21	24
2015	Zone12	24/08/2015	10	48.246405	-62.373838	0	0	0	0	2866	Zone12-24/08/2015-10	69.4944	0.1	AU19	AU19	4	JM	A2	207	bin6385.223	GP207A2	C8049GP207A2.117	H0661GP207A2.074	38	0	1	1
2015	Zone12	25/07/2015	9	48.184788	-62.215272	0	0	0	0	1406	Zone12-25/07/2015-9	85.9536	0.6	AU20	AU20	1	JM	P	227	bin6385.065	GP227F	C7812GP227F.006	H0615GP227F.012	47	37	5	42
2015	ZoneE 	11/07/2015	2	48.231763	-62.020128	0	0	0	0	2885	ZoneE-11/07/2015-2	102.4128	1.5	AU21	AU21	3	JM	A1	251	bin6385.020	GP251A1	C7671GP251A1.420	H0499GP251A1.013	56	0	1	1
2015	ZoneE 	25/07/2015	4	48.231798	-61.886173	0	0	0	0	2800	ZoneE-25/07/2015-4	210.312	5.8	AU22	AU22	1	JM	P	260	bin6385.060	GP260F	C7812GP260F.001	H0615GP260F.007	115	0	0	0
2015	ZoneE 	25/07/2015	2	48.222037	-61.612835	0	0	0	0	1886	ZoneE-25/07/2015-2	314.5536	5.8	AU23	AU23	1	JM	P	282	bin6385.058	GP282F	C7671GP282F.458	H0615GP282F.005	172	0	0	0
2015	Zone12	10/07/2015	11	48.222932	-61.434757	0	0	0	0	2563	Zone12-10/07/2015-11	362.1024	5.8	AU24	AU24	2	JM	P	293	bin6385.018	GP293F	C7671GP293F.418	H0499GP293F.011	198	2	1	3
2015	Zone12	10/07/2015	8	48.141218	-61.076265	0	0	0	0	2590	Zone12-10/07/2015-8	362.1024	5.8	AU26	AU26	2	JM	P	316	bin6385.015	GP316F	C7671GP316F.415	H0499GP316F.008	198	0	0	0
2015	Zone12	17/08/2015	11	48.328315	-64.517255	1	0.633862705	1	0.633862705	2336	Zone12-17/08/2015-11	76.8096	0.9	AV07	AV07	2	JM	P	14	bin6385.193	GP014F	C8049GP014F.086	H0661GP014F.042	42	25	39	64
2015	Zone12	18/08/2015	1	48.271282	-64.333927	8	6.634471508	2	1.363402244	2233	Zone12-18/08/2015-1	111.5568	1	AV08	AV08	1	JM	P	20	bin6385.194	GP020F	C8049GP020F.087	H0661GP020F.043	61	7	18	25
2015	Zone12	17/07/2015	6	48.355782	-64.170867	0	0	0	0	3060	Zone12-17/07/2015-6	80.4672	1	AV09	AV09	1	JM	P	29	bin6385.026	GP029F	C7671GP029F.426	H0499GP029F.019	44	1	1	2
2015	Zone12	17/07/2015	8	48.339012	-63.839107	4	2.457637446	2	1.209650041	2106	Zone12-17/07/2015-8	107.8992	1.2	AV10	AV10	1	JM	P	58	bin6385.028	GP058F	C7671GP058F.428	H0499GP058F.021	59	6	19	25
2015	Zone12	18/08/2015	3	48.354535	-63.679418	1	0.82987968	1	0.82987968	3561	Zone12-18/08/2015-3	85.9536	2	AV11	AV11	1	JM	P	73	bin6385.196	GP073F	C8049GP073F.089	H0661GP073F.045	47	2	4	6
2015	Zone12	18/08/2015	4	48.308985	-63.52141	0	0	0	0	3650	Zone12-18/08/2015-4	96.9264	1.8	AV12	AV12	1	JM	P	89	bin6385.197	GP089F	C8049GP089F.090	H0661GP089F.046	53	0	6	6
2015	Zone12	10/09/2015	3	48.360688	-63.398275	0	0	0	0	3476	Zone12-10/09/2015-3	85.9536	1.2	AV13	AV13	1	JM	P	103	bin6387.042	GP103F	C8049GP103F.168	H0661GP103F.254	47	7	4	11
2015	Zone12	09/09/2015	7	48.351883	-63.153257	1	0.383743356	1	0.383743356	3086	Zone12-09/09/2015-7	56.6928	0.4	AV14	AV14	3	JM	A1	130	bin6387.038	GP130A1	C8049GP130A1.164	H0661GP130A1.250	31	1	14	15
2015	Zone12	09/09/2015	5	48.314457	-62.982728	7	2.991861938	7	2.991861938	2955	Zone12-09/09/2015-5	78.6384	0.6	AV15	AV15	1	JM	P	152	bin6387.036	GP152F	C8049GP152F.162	H0661GP152F.248	43	22	33	55
2015	Zone12	24/08/2015	3	48.37537	-62.854587	0	0	0	0	3313	Zone12-24/08/2015-3	91.44	1.5	AV16	AV16	1	JM	P	165	bin6385.216	GP165F	C8049GP165F.110	H0661GP165F.067	50	0	1	1
2015	Zone12	24/08/2015	4	48.312942	-62.684127	3	1.796197776	2	0.979235144	3354	Zone12-24/08/2015-4	93.2688	1.5	AV17	AV17	1	JM	P	181	bin6385.217	GP181F	C8049GP181F.111	H0661GP181F.068	51	0	4	4
2015	Zone12	24/08/2015	7	48.278885	-62.559912	0	0	0	0	3468	Zone12-24/08/2015-7	93.2688	2.5	AV18	AV18	3	JM	A1	203	bin6385.220	GP203A1	C8049GP203A1.114	H0661GP203A1.071	51	0	0	0
2015	ZoneE 	24/08/2015	5	48.330345	-62.440122	0	0	0	0	1983	ZoneE-24/08/2015-5	146.304	4.9	AV19	AV19	1	JM	P	208	bin6385.218	GP208F	C8049GP208F.112	H0661GP208F.069	80	0	0	0
2015	ZoneE 	25/07/2015	8	48.365318	-62.15565	0	0	0	0	2222	ZoneE-25/07/2015-8	274.32	5.8	AV20	AV20	3	JM	A1	237	bin6385.064	GP237A1	C7812GP237A1.005	H0615GP237A1.011	150	1	0	1
2015	ZoneE 	25/07/2015	5	48.283867	-61.95624	0	0	0	0	2617	ZoneE-25/07/2015-5	241.4016	5.9	AV21	AV21	1	JM	P	250	bin6385.061	GP250F	C7812GP250F.002	H0615GP250F.008	132	0	0	0
2015	ZoneE 	25/07/2015	3	48.285078	-61.77843	0	0	0	0	2227	ZoneE-25/07/2015-3	340.1568	5.8	AV22	AV22	1	JM	P	269	bin6385.059	GP269F	_GP269F	H0615GP269F.006	186	0	0	0
2015	Zone12	17/07/2015	5	48.459685	-64.114815	0	0	0	0	2719	Zone12-17/07/2015-5	65.8368	1.2	AW09	AW09	3	JM	A1	34	bin6385.025	GP034A1	C7671GP034A1.425	H0499GP034A1.018	36	4	14	18
2015	Zone12	17/07/2015	9	48.38981	-63.834283	5	2.236492083	4	1.769529873	2854	Zone12-17/07/2015-9	113.3856	1.5	AW10	AW10	1	JM	P	59	bin6385.029	GP059F	C7671GP059F.429	H0499GP059F.022	62	62	76	138
2015	Zone12	17/07/2015	10	48.455953	-63.733922	3	1.705562128	3	1.705562128	2629	Zone12-17/07/2015-10	151.7904	2.6	AW11	AW11	2	JM	P	65	bin6385.030	GP065F	C7671GP065F.430	H0499GP065F.023	83	17	13	30
2015	Zone12	10/09/2015	2	48.390092	-63.535898	1	0.458083165	1	0.458083165	3872	Zone12-10/09/2015-2	107.8992	2.4	AW12	AW12	1	JM	P	86	bin6387.041	GP086F	C8049GP086F.167	H0661GP086F.253	59	1	9	10
2015	Zone12	10/09/2015	1	48.497038	-63.317855	0	0	0	0	3309	Zone12-10/09/2015-1	122.5296	3.3	AW13	AW13	1	JM	P	112	bin6387.040	GP112F	C8049GP112F.166	H0661GP112F.252	67	0	0	0
